Filename,Category,Description
batch1-0657.jpg,"Food & Dining, Office Supplies","seller: thomas-edwards 6335 wanda lodge elliottbury, ny 79086 items no. description qty ils set of 6 german roemer wine 3,00 glasses ,make in france 2. 2 wine glasses 80z 7"" inches 5,00 tall drinks for two good condition (fast shipper) 3: birthday girl wine glass by 4,00 lolita 4. mikasa cheers metallics gold 1,00 140z wine glasses with original stickers ~set of 2 a new 6 pcs rabbit wine opener 5,00 set with accessories tools gift box #a16 6. confetti stemless wine drink 1,00 glass multi green & blue tag free shipping ee vintage wine basket holder - 3 2,00 bottles summary vat [%] 10% total 09/15/2020 um eacn eacn eacn eacn eacn eacn eacn client: chavez, cooley and snyder 25446 sandra valley new john, nv 89313 net price net worth vat [%] 55,00 165,00 10% 5,00 25,00 10% 23,75 95,00 10% 9,99 9,99 10% 19,95 99,75 10% 23,99 23,99 10% 32,99 65,98 10% net worth vat 484,71 48,47 $ 484,71 $ 48,47 gross worth 181,50 27,50 104,50 10,99 109,73 26,39 72,58 gross worth 533,18 $ 533,18"
batch1-0658.jpg,Food & Dining,"seller: client: brooks-tate jackson inc 2488 stephen cove apt. 438 32172 theresa mill apt. 314 north zacharyton, tx 83045 sheilaview, il 97423 items no. description qty um net price net worth vat [%] gross worth ils pier 1 multi-color cordial 2,00 each 30,00 60,00 10% 66,00 liqueur wine glasses set of 4 23 birthday girl wine glass by 4,00 each 23;75 95,00 10% 104,50 lolita by yeti rambler 30 oz and 100z 3,00 each 59,99 179,97 10% 197,97 wine tumbler sea foam summary vat [%] net worth vat gross worth 10% 334,97 33,50 368,47 total $ 334,97 $ 33,50 $ 368,47"
batch1-0659.jpg,"Food & Dining, Home Furnishings","seller: decker, miller and hall 209 alexis falls lewisfort, mo 26335 items no. description qty 1. fluffy rugs anti-slip area rug dining room carpet floor mat home bedroom decor ! 4,00 2. nordic style round carpet blue green stitching pattern decor rug room area rugs 4,00 3: yilong 5.6'x8.2' handknotted silk rug red medallion indoor durable carpet 1842 2,00 4. yilong 4'x6' yellow handmade carpet living room hand knotted silk rugs 077b 2,00 5: moroccan handmade amazigh 2,00 carpet 9'2"" x 4'5"" 6. 60cmx90cm sheepskin fluffy 2,00 skin faux fur fake rug mat carpet rugs red 1 yilong 5'x7.5' hand knotted silk area rug medium size classic floor carpets 0186 3,00 summary vat [%] 10% total 03/04/2012 um eacn eacn eacn eacn eacn eacn eacn client: richards, cole and young uscgc webb fpo ae 44644 net price net worth vat [%] 4,99 19,96 10% 25,30 101,20 10% 3 300,00 6 600,00 10% 3 600,00 7 200,00 10% 329,00 658,00 10% 31,52 63,04 10% 2 800,00 8 400,00 10% net worth vat 23 042,20 2 304,22 $ 23 042,20 $ 2 304,22 gross worth 21,96 111,32 7 260,00 7 920,00 723,80 69,34 9 240,00 gross worth 25 346,42 $ 25 346,42"
batch1-0660.jpg,Footwear & Athletic Wear,"seller: client: holder-mcdowell 80159 robert crest west kelsey, mi 40630 items no. description qty um ils ll bean boys lot size 1 athletic 2,00 each sneakers 2 black blue canvas belts sm 2. kids jordan 7 retro sz 2y 1,00 each summary vat [%] 10% total navarro llc 44487 natalie port willismouth, de net price 6,99 72,00 net worth 85,98 $ 85,98 59298 977 net worth vat [%] 13,98 72,00 vat 8,60 $ 8,60 10% 10% gross worth 15338 79,20 gross worth 94,58 $ 94,58"
batch1-0661.jpg,Clothing & Apparel,"seller: velasquez, ward and ballard 87336 payne way suite 716 parkerton, fl 76330 items no. description qty 1. 2pcs baby boys clothes cotton 5,00 hoodied top+pants baby boys outfits gentleman 2. fire los angeles dress medium 2,00 bh pas de calais dress womens 3,00 size 36 4. zara yellow shift dress xs 5,00 5: miley cyrus bubble dress 2,00 6. nwt $1200 j.crew silk chiffon 4,00 ivory wedding dress with beading summary vat [%] 10% total 12/24/2011 um eacn eacn eacn eacn eacn eacn client: lewis group 537 wilson parkways north mary, al 69775 net price 10,99 6,50 9,95 24,75 16,00 295,00 net worth 1 433,55 $ 1 433,55 net worth 54,95 13,00 29,85 123,75 32,00 1 180,00 vat [%] 10% 10% 10% 10% 10% 10% vat 143,35 $ 143,35 gross worth 60,45 14,30 32,83 136,13 35,20 1 298,00 gross worth 1 576,90 $1576,90"
batch1-0662.jpg,Technology,"seller: client: lucas-lewis price-bennett 0439 thomas valleys apt. 212 4280 mcpherson spur morrismouth, de 60120 phillipview, rl 41063 items no. description qty um net price net worth vat [%] gross worth 1. nintendo wii u wup-101(02) 1,00 each 40,00 40,00 10% 44,00 32gb console - black - us model 2. video classic game console 2,00 each 25,99 51,98 10% 57,18 2gb 1094 games 3"" hd screen fc3000 handheld black oo nintendo switch lite gray 1,00 each 135,00 135,00 10% 148,50 console only - no accessories or charger [b4-4] summary vat [%] net worth vat gross worth 10% 226,98 22,70 249,68 total $ 226,98 $ 22,70 $ 249,68"
batch1-0663.jpg,"Retail, Home Furnishings","seller: wilkerson ltd 49006 saunders villages suite 098 north jennifer, tn 83320 items no. description qty ae used couch dark blue 2,00 2. blue shiny stone floral art 3,00 dinning table top marble kitchen table top 48 inches by 24"" sale online coffee top 5,00 table marquetry inlay floral design christmas gift 4. 34""x34"" marble round top 3,00 coffee table elephant floral inlaid art christmas gifts a 35"" round marble coffee top 4,00 table floral marquetry inlay furniture decors b430 6. 54 inches marble dinning table 2,00 top hand crafted reception table home furniture summary vat [%] 10% total 03/09/2020 um eacn eacn eacn eacn eacn eacn client: english-brown 56684 tracey ranch north gabrielle, sc 15965 net price net worth vat [%] 97,00 194,00 10% 3 960,00 11 880,00 10% 1 188,00 5 940,00 10% 1 900,00 5 700,00 10% 1 259,00 5 036,00 10% 4 452,00 8 904,00 10% net worth vat 37 654,00 3 765,40 $ 37 654,00 $3 765,40 gross worth 213,40 13 068,00 6 534,00 6 270,00 5 539,60 9 794,40 gross worth 41 419,40 $ 41 419,40"
batch1-0664.jpg,"Food & Dining, Home Furnishings","seller: lee, gomez and chung unit 8889 box 9884 dpo aa 21127 items no. description 6'x3' white marble dining center table top bird inlay arts hallway decor e360 12""x12"" wild agate stone side coffee table top handicrafted kitchen decors a042 6'x3' marvelous marble dining outdoor table top inlay marquetry design art e842b 7'x4' blue random marble dining hallway table top lapis lazuli inlay decor e947a summary total qty 4,00 1,00 4,00 3,00 vat [%] 10% 09/17/2017 um eacn eacn eacn eacn client: williams plc 38602 santos lane xaviermouth, me 30129 net price net worth vat [%] 5 594,89 22 379,56 10% 259,77 259,77 10% 5 588,90 22 355,60 10% 8 194,09 24 582,27 10% net worth vat 69 577,20 6 957,72 $ 69 577,20 $ 6 957,72 gross worth 24 617,52 285,75 24 591,16 27 040,50 gross worth 76 534,92 $ 76 534,92"
batch1-0665.jpg,"Office Supplies, Home Furnishings, Books & Media","seller: chandler-figueroa 9359 tina fords meganshire, fl 51139 items no. description qty 1. art history portables book 6 by 3,00 michael w. cothren and marilyn stokstad 5th edtn 04/11/2020 client: blackburn-stephenson uscgc morrison fpo aa 93671 total most famous bracelet in the 5,00 world q&a a day: 5-year journal 3,00 rebecca and ana (american girl 3,00 (quality)) care & repair of furniture 5,00 earl scruggs and the 5-string 2,00 banjo: revised and enhanced edition (paperback or beverley nichols : a life by 5,00 bryan connon 2005 hardcover new summary vat [%] 10% um net price net worth vat [%] each 26,00 78,00 10% each 20,00 100,00 10% each 4,49 13,47 10% each 4,49 13,47 10% each 4,25 21,25 10% each 22,68 45,36 10% each 35,95 179,75 10% net worth vat 451,30 45,13 $ 451,30 $ 45,13 gross worth 85,80 110,00 14,82 14,82 23731) 49,90 197,73 gross worth 496,43 $ 496,43"
batch1-0666.jpg,"Food & Dining, Home Furnishings","seller: gonzalez-davis 26490 samantha trail port ronaldborough, dc 22028 items no. description qty ils 7'x4' collectible marble green 4,00 dining table top floral inlay design decor e997 2. blue shiny stone floral art 2,00 dinning table top marble kitchen table top 48 inches oo 12"" white marble corner table 5,00 top paua shell mosaic floral inlay home decor w532 4. 48 inches marble coffee table 3,00 top inlay with yellow stone art dinette table top summary vat [%] 10% total 10/27/2019 um eacn eacn eacn eacn client: downs-harvey 449 barnes ford morrisbury, al 1 8289 net price 13 536,06 3 960,00 295,73 3 400,00 net worth 73 742,89 $ 73 742,89 net worth vat [%] 54 144,24 10% 7 920,00 10% 1 478,65 10% 10 200,00 10% vat 7 374,29 $ 7 374,29 gross worth 59 558,66 8 712,00 1 626,52 11 220,00 gross worth 81 117,18 $ 81 117,18"
batch1-0667.jpg,Home Furnishings,"seller: santiago-king 80105 flores ferry heatherside, mi 85710 items no. description yilong 4'x6' golden handmade carpet antique hand knotted silk rugs 086b round carpets bedroom decor rugs double layer sponge rugs modern style carpets european colour sunflower pattern mats hallway carpets. doormat bedroom area rugs yilong 2.5'x4' hand knotted silk garden scene rug indoor oriental carpet 352b summary total qty 4,00 1,00 5,00 1,00 vat [%] 10% 07/10/2017 um eacn eacn eacn eacn client: shelton-mason unit 7068 box 4271 dpo ae 42297 net price net worth vat [%] 3 600,00 14 400,00 10% 45,46 45,46 10% 13,66 68,30 10% 2 000,00 2 000,00 10% net worth vat 16 513,76 1 651,38 $ 16 513,76 $1 651,38 gross worth 15 840,00 50,01 75,13 2 200,00 gross worth 18 165,14 $18 165,14"
batch1-0668.jpg,"Technology, Home Furnishings","seller: lynn-wise 753 henry ville port lisaburgh, il 08966 items no. description 1. nintendo 2ds super mario maker edition console complete excellent condition 2. sony playstation 5 digital edition 825gb video game console - white 3: pocketgo bittboy v2 white retro video game portable console - 3.5 ips display summary total 09/09/2015 qty um 3,00 each 5,00 each 4,00 each vat [%] 10% client: nelson-clark 7925 alvarez drive west tammy, pa 12029 net price 129,99 550,00 39,00 net worth 3 295,97 $ 3 295,97 net worth vat [%] 389,97 10% 2 750,00 10% 156,00 10% vat 329,60 $ 329,60 gross worth 428,97 3 025,00 171,60 gross worth 3 625,57 $ 3 625,57"
batch1-0669.jpg,Technology,"seller: client: adams ltd reynolds inc 770 michael greens 476 sharon wells suite 370 baileystad, tn 27340 kylestad, va 04912 items no. description qty um net price net worth vat [%] gross worth ils microsoft xbox one 1 - 500 gb 3,00 each 175,00 525,00 10% 577,50 console - black w/ controller & power supply good 2. xbox one x 1tb 4k black video 2,00 each 419,99 839,98 10% 923,98 game console system - factory sealed brand new oo nintendo 64 console w/ oem 3,00 each 120,00 360,00 10% 396,00 controller ice blue, expansion pack 4. gold playstation 4 slim limited 2,00 each 420,00 840,00 10% 924,00 edition 1tb console with original box + bundle a nintendo 64 console ""perfect"" + 5,00 each 200,00 1 000,00 10% 1 100,00 lot games ""6 games"" 6. nintendo gameboy pocket 5,00 each 85,00 425,00 10% 467,50 console clear purple with box mgb-001 japan tested 53 7. new sony playstation 4 slim 1,00 each 399,99 399,99 10% 439,99 1tb 3 game bundle console. sealed!!! summary vat [%] net worth vat gross worth 10% 4 389,97 439,00 4 828,97 total $ 4 389,97 $ 439,00 $ 4 828,97"
batch1-0670.jpg,Clothing & Apparel,"seller: tyler-black 78229 davis coves apt. 526 south joshuaburgh, pa 81931 items no. description qty ils old navy womens sleeveless 3,00 rayon dress hawaiian floral print size xs 2. guess dress size 2 4,00 by lularoe nicole dress size large 5,00 25 4. large blue long sleeve fit & 4,00 flare dress elastic waist crochet detail bohemian 5: lilly pulitzer xs spike the punch 3,00 cassie cotton dress with quarter sleeves 6. mossimo m red and orange 5,00 braided strap tank maxi dress summary vat [%] 10% total 12/13/2015 um eacn eacn eacn eacn eacn eacn client: gross plc 88767 frank ferry shaneville, ny 20411 net price 12,00 20,00 1,99 0,99 44,89 0,99 net worth 269,53 $ 269,53 net worth 36,00 80,00 9,95 3,96 134,67 4,95 vat [%] 10% 10% 10% 10% 10% 10% vat 26,95 $ 26,95 gross worth 39,60 88,00 10,94 4,36 148,14 5,45 gross worth 296,48 $ 296,48"
batch1-0671.jpg,"Office Supplies, Footwear & Athletic Wear","seller: client: jordan-moreno york, best and spencer 7242 karen street 0280 rose crossing suite 096 huntshire, tn 09847 ramirezfort, wv 61204 items no. description qty um net price net worth vat [%] gross worth ils adidas originals kids stan smith 2,00 each 12,00 24,00 10% 26,40 white green toddler boy girl us 9 2. size 3y nike air speed turf (ps) 2,00 each 75,00 150,00 10% 165,00 sneakers shoe bv2526 100 white/blue/red oo children's sports shoes 4,00 each 19,99 79,96 10% 87,96 breathable mesh boys casual shoes summary vat [%] net worth vat gross worth 10% 253,96 25,40 279,36 total $ 253,96 $ 25,40 $ 279,36"
batch1-0672.jpg,"Food & Dining, Office Supplies","seller: bennett, sullivan and collier 15274 jeremy drive west rachelport, al 68880 items no. description 1. wine bottle opener corkscrew set red 5 pc stopper pourer foil cutter bottle 2. cup hanging shelf cup rack iron wine glass shelf restaurant bar for home kitchen a threshold quality strafford champagne glasses set of 4, new in box, wine flutes summary total 01/07/2021 qty um 2,00 each 2,00 each 3,00 each vat [%] 10% client: adams-lewis 43501 dickerson green apt. 577 brandonborough, nv 49801 net price 8,65 26,63 24,99 net worth 145,53 $ 145,53 net worth vat [%] gross worth 17,30 10% 19,03 53,26 10% 58,59 74,97 10% 82,47 vat gross worth 14,55 160,08 $ 14,55 $ 160,08"
batch1-0673.jpg,Food & Dining,"seller: holland and sons uss hall fpo ae 01861 items no. description 1. with hooks stemware storage multiple uses iron wine rack hanging glass 2. beautiful blue dolphin wine bottle stopper new in box 3. hammered brass over stainless steel stemless wine glasses/ candle holders summary total 01/13/2012 client: benitez, pierce and moreno 265 tanya islands apt. 337 carolberg, in 28 328 qty um net price 5,00 each 28,08 2,00 each 5,99 4,00 each 9,99 vat [%] net worth 10% 192,34 $ 192,34 net worth vat [%] 140,40 10% 11,98 10% 39,96 10% vat 19523 $ 19,23 gross worth 154,44 13,18 43,96 gross worth 21157 $ 211,57"
batch1-0674.jpg,"Home Furnishings, Clothing & Apparel","seller: nixon-delacruz 3434 erik square apt. 923 heathertown, wa 04052 items no. description qty 1. r&m; richards woman’s 2,00 blue print long dress with shrug jacket size 18w nwt summary vat [%] 10% total 04/05/2016 client: schneider-garrison uscgc delgado fpo ap 90429 um net price net worth vat [%] each 29,99 59,98 10% net worth vat 59,98 6,00 $ 59,98 $ 6,00 gross worth 65,98 gross worth 65,98 $ 65,98"
batch1-0675.jpg,"Food & Dining, Home Furnishings","seller: scott-young usnv martin fpo ae 82646 items no. description qty um ils 15""x15"" white decorative 4,00 each coffee table top lapis lazuli marquetery patio décor 2. 6'x3' marble dining center 1,00 each table marquetry inlay italian mosaic patio arts h3112 summary vat [%] 10% total client: edwards ltd 09820 rebecca springs new evelyn, fl 77999 net price net worth vat [%] 645,77 2 583,08 10% 6 647,61 6 647,61 10% net worth vat 9 230,69 923,07 $ 9 230,69 $ 923,07 gross worth 2 841,39 7.312,37 gross worth 10 153,76 $ 10 153,76"
batch1-0676.jpg,Footwear & Athletic Wear,"seller: young llc 80219 green squares new victoriaberg, ms 61758 items no. description qty ils jordan sneakers size 3.5 youth 2,00 red and blue 2. adidas baseball youth cleats 1,00 spikes kids shoes black white size 12k 3: joma boys youth gol-102 3,00 soccer cleats shoes size 4 white red futbol new 4. toddler shaq high top 1,00 shoes size 4 summary vat [%] 10% total 03/23/2020 um client: rodriguez llc 518 nguyen landing apt. 645 monicaborough, mt 28809 net price 9,99 11,99 19,99 9,99 net worth 101,93 $ 101,93 net worth vat [%] 19,98 11,99 59,97 9,99 vat 10,19 $ 10,19 10% 10% 10% 10% gross worth 21,98 13,19 65,97 10,99 gross worth aa? $ 112,12"
batch1-0677.jpg,Home Furnishings,"seller: lewis-gardner 5339 tracie haven apt. 666 watkinsfurt, nc 22820 items no. description qty ils yilong 3'x5' blue handknotted 5,00 silk area rug antistatic home decor carpet 975b 2. chindi rug carpet beautifull 3,00 bohemian garden yoga mat braided foyer indian kilim bh yilong 1.2x1.7' 300l tree and 1,00 birds handmade silk rug carpet tapestry lh691a 4. sheepskin shaggy faux fur 2,00 silky plush soft fabric rectangular rug doormat carpet 5: chindi rugs carpet new design 2,00 bohemian garden yoga mat indian kilim coverlet 6. yilong 5.5'x8' handwoven silk 3,00 area rugs red living room classic carpets 1696 summary vat [%] 10% total 05/21/2019 um eacn eacn eacn eacn eacn eacn client: barnett plc 9469 jeffrey ports wernerside, co 83109 net price 900,00 29,99 188,00 8,99 29,99 3 300,00 net worth 14 755,93 $ 14 755,93 net worth vat [%] 4 500,00 10% 89,97 10% 188,00 10% 17,98 10% 59,98 10% 9 900,00 10% vat 1 475,59 $1 475,59 gross worth 4 950,00 98,97 206,80 19,78 65,98 10 890,00 gross worth 16 231,52 $ 16 231,52"
batch1-0678.jpg,"Office Supplies, Technology","seller: reese, young and sosa unit 3429 box 9311 dpo ap 75271 items no. description qty 1. 10-core gaming computer 5,00 desktop pc tower 3tb quad 16gb ddr4 amd graphics wifi pc 2. lenovo c20-00...all in one 1,00 desktop computer ...with wireless mouse..... summary vat [%] 10% total 04/18/2020 client: um each each peterson-bryant 993 marilyn forest south tiffany, nd 95931 net price 618,49 277,64 net worth 3 370,09 $ 3 370,09 806 net worth vat [%] 3 092,45 277,64 vat 337,01 $ 337,01 10% 10% gross worth 3 401,70 305,40 gross worth 3 707,10 $3 707,10"
